group_id,group_type,method,score_source,aggregation,group_precision_10,group_recall_10,group_ndcg_10,mean_member_ndcg_10,mean_satisfaction,std_satisfaction,worst_member_satisfaction,jain_fairness,minority_cluster_satisfaction,minority_zero_satisfaction_rate,cluster_satisfaction_gap,zero_satisfaction_share,member_hit_share,intra_list_embedding_distance,cluster_entropy,avg_pairwise_embedding_distance,majority_cluster,minority_cluster,noise_share,lambda_std,alpha_minority
test_group_0020,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4354395270347595,0.0,0.5149661898612976,,,0.0,,2.0
test_group_0020,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4895166754722595,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4354395270347595,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4354395270347595,0.0,0.5149661898612976,,,0.0,0.0,
test_group_0020,homogeneous_cluster_0,mf_average,mf,average,0.03333333333333333,0.026315789473684202,0.056906557239904,0.041050398123455,0.041050398123455,0.058054029767005105,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.5909731388092041,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.03333333333333333,0.026315789473684202,0.056906557239904,0.041050398123455,0.041050398123455,0.058054029767005105,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.5909732580184937,0.0,0.5149661898612976,,,0.0,,2.0
test_group_0020,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.45285484194755554,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.03333333333333333,0.026315789473684202,0.056906557239904,0.041050398123455,0.041050398123455,0.058054029767005105,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.5909732580184937,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.03333333333333333,0.026315789473684202,0.056906557239904,0.041050398123455,0.041050398123455,0.058054029767005105,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.5909731388092041,0.0,0.5149661898612976,,,0.0,0.0,
test_group_0020,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.03333333333333333,0.026315789473684202,0.0521442648465579,0.03761504711631176,0.03761504711631176,0.05319570978119106,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.40531909465789795,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3857232928276062,0.0,0.5149661898612976,,,0.0,,2.0
test_group_0020,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.36813807487487793,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3857232928276062,0.0,0.5149661898612976,,,0.0,,
test_group_0020,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.03333333333333333,0.026315789473684202,0.0521442648465579,0.03761504711631176,0.03761504711631176,0.05319570978119106,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.40531909465789795,0.0,0.5149661898612976,,,0.0,0.0,
test_group_0021,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.45408084988594055,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.46900439262390137,0.0,0.8662281036376953,,,0.0,,2.0
test_group_0021,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.5033151507377625,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.46900439262390137,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.45408084988594055,0.0,0.8662281036376953,,,0.0,0.0,
test_group_0021,homogeneous_cluster_0,mf_average,mf,average,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.4337626099586487,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.4337625801563263,0.0,0.8662281036376953,,,0.0,,2.0
test_group_0021,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.4636860191822052,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.4337625801563263,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.06666666666666667,0.05405405405405405,0.3239134396887188,0.2777463196878462,0.2777463196878462,0.253614412897441,0.0,0.5453218209619078,,,0.0,0.3333333333333333,0.6666666666666666,0.4337626099586487,0.0,0.8662281036376953,,,0.0,0.0,
test_group_0021,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4209059774875641,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.37276652455329895,0.0,0.8662281036376953,,,0.0,,2.0
test_group_0021,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.34230801463127136,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.37276652455329895,0.0,0.8662281036376953,,,0.0,,
test_group_0021,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4209059774875641,0.0,0.8662281036376953,,,0.0,0.0,
test_group_0022,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2678188681602478,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2899554967880249,0.0,0.8858592510223389,,,0.0,,2.0
test_group_0022,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.28033047914505005,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2899554967880249,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2678188681602478,0.0,0.8858592510223389,,,0.0,0.0,
test_group_0022,homogeneous_cluster_0,mf_average,mf,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.273043692111969,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.24637934565544128,0.0,0.8858592510223389,,,0.0,,2.0
test_group_0022,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2763673961162567,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.24637934565544128,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.273043692111969,0.0,0.8858592510223389,,,0.0,0.0,
test_group_0022,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.03333333333333333,0.0909090909090909,0.09478836436955076,0.043441255303456876,0.043441255303456876,0.06143521241666085,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4095386862754822,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.03333333333333333,0.0909090909090909,0.09478836436955076,0.043441255303456876,0.043441255303456876,0.06143521241666085,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.40953874588012695,0.0,0.8858592510223389,,,0.0,,2.0
test_group_0022,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5397247076034546,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.03333333333333333,0.0909090909090909,0.09478836436955076,0.043441255303456876,0.043441255303456876,0.06143521241666085,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.40953874588012695,0.0,0.8858592510223389,,,0.0,,
test_group_0022,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.03333333333333333,0.0909090909090909,0.09478836436955076,0.043441255303456876,0.043441255303456876,0.06143521241666085,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4095386862754822,0.0,0.8858592510223389,,,0.0,0.0,
test_group_0023,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.34443044662475586,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.34443044662475586,0.0,0.8074977397918701,,,0.0,,2.0
test_group_0023,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.40342965722084045,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.34443044662475586,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.34443044662475586,0.0,0.8074977397918701,,,0.0,0.0,
test_group_0023,homogeneous_cluster_0,mf_average,mf,average,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4130123555660248,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4130123555660248,0.0,0.8074977397918701,,,0.0,,2.0
test_group_0023,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.5276832580566406,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4130123555660248,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.03333333333333333,0.06666666666666668,0.13886244387355454,0.07132875491150918,0.07132875491150918,0.10087409258304281,0.0,0.3333333333333333,,,0.0,0.6666666666666666,0.3333333333333333,0.4130123555660248,0.0,0.8074977397918701,,,0.0,0.0,
test_group_0023,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.41479554772377014,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.41479554772377014,0.0,0.8074977397918701,,,0.0,,2.0
test_group_0023,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3166099786758423,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.41479554772377014,0.0,0.8074977397918701,,,0.0,,
test_group_0023,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.41479554772377014,0.0,0.8074977397918701,,,0.0,0.0,
test_group_0024,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5412196516990662,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5412196516990662,0.0,0.7399141192436218,,,0.0,,2.0
test_group_0024,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6090234518051147,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5412196516990662,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5412196516990662,0.0,0.7399141192436218,,,0.0,0.0,
test_group_0024,homogeneous_cluster_0,mf_average,mf,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4645524322986603,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.46455246210098267,0.0,0.7399141192436218,,,0.0,,2.0
test_group_0024,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5245916247367859,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.46455246210098267,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.4645524322986603,0.0,0.7399141192436218,,,0.0,0.0,
test_group_0024,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3734547197818756,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.30853188037872314,0.0,0.7399141192436218,,,0.0,,2.0
test_group_0024,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.29149967432022095,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.30853188037872314,0.0,0.7399141192436218,,,0.0,,
test_group_0024,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3734547197818756,0.0,0.7399141192436218,,,0.0,0.0,
test_group_0025,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5801234245300293,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.03333333333333333,0.05555555555555556,0.0521442648465579,0.04521732447748259,0.04521732447748259,0.0639469535302808,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.6101808547973633,0.0,0.6435522437095642,,,0.0,,2.0
test_group_0025,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5748273134231567,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.03333333333333333,0.05555555555555556,0.0521442648465579,0.04521732447748259,0.04521732447748259,0.0639469535302808,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.6101808547973633,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.5801234245300293,0.0,0.6435522437095642,,,0.0,0.0,
test_group_0025,homogeneous_cluster_0,mf_average,mf,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6076526045799255,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6399405598640442,0.0,0.6435522437095642,,,0.0,,2.0
test_group_0025,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6158508062362671,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6399405598640442,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.6076526045799255,0.0,0.6435522437095642,,,0.0,0.0,
test_group_0025,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.33012813329696655,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.33012810349464417,0.0,0.6435522437095642,,,0.0,,2.0
test_group_0025,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.27935636043548584,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.33012810349464417,0.0,0.6435522437095642,,,0.0,,
test_group_0025,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.33012813329696655,0.0,0.6435522437095642,,,0.0,0.0,
test_group_0026,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,0.03333333333333333,0.035714285714285705,0.06625422345438904,0.022084741151463014,0.022084741151463014,0.031232540457898198,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.27433112263679504,0.0,0.7624446749687195,,,0.0,,
test_group_0026,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,0.03333333333333333,0.035714285714285705,0.06625422345438904,0.022084741151463014,0.022084741151463014,0.031232540457898198,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.27433115243911743,0.0,0.7624446749687195,,,0.0,,2.0
test_group_0026,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.22536654770374298,0.0,0.7624446749687195,,,0.0,,
test_group_0026,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,0.03333333333333333,0.035714285714285705,0.06625422345438904,0.022084741151463014,0.022084741151463014,0.031232540457898198,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.27433115243911743,0.0,0.7624446749687195,,,0.0,,
test_group_0026,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,0.03333333333333333,0.035714285714285705,0.06625422345438904,0.022084741151463014,0.022084741151463014,0.031232540457898198,0.0,0.33333333333333337,,,0.0,0.6666666666666666,0.3333333333333333,0.27433112263679504,0.0,0.7624446749687195,,,0.0,0.0,
test_group_0026,homogeneous_cluster_0,mf_average,mf,average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2366994470357895,0.0,0.7624446749687195,,,0.0,,
test_group_0026,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.2366994470357895,0.0,0.7624446749687195,,,0.0,,2.0
test_group_0026,homogeneous_cluster_0,mf_least_misery,mf,least_misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.3424661457538605,0.0,0.7624446749687195,,,0.0,,
