group_id,group_type,method,score_source,aggregation,user_idx,user_id,user_cluster,member_precision_10,member_recall_10,member_ndcg_10,member_hit_10,member_satisfaction
test_group_0043,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_average,mf,average,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_average,mf,average,1957,2521,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_average,mf,average,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1957,2521,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_least_misery,mf,least_misery,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_least_misery,mf,least_misery,1957,2521,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_least_misery,mf,least_misery,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1957,2521,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1957,2521,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,1957,2521,0,0.1,1.0,0.5,1.0,0.5
test_group_0043,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1957,2521,0,0.1,1.0,0.5,1.0,0.5
test_group_0043,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,1957,2521,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0043,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1957,2521,0,0.1,1.0,0.5,1.0,0.5
test_group_0043,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1766,2256,0,0.0,0.0,0.0,0.0,0.0
test_group_0043,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1957,2521,0,0.1,1.0,0.5,1.0,0.5
test_group_0043,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1828,2333,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_average,mf,average,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_average,mf,average,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_average,mf,average,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_least_misery,mf,least_misery,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_least_misery,mf,least_misery,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,4588,5869,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,73,96,0,0.0,0.0,0.0,0.0,0.0
test_group_0044,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3494,4468,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3138,4005,0,0.2,0.18181818181818182,0.20483424751859092,1.0,0.20483424751859092
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3138,4005,0,0.2,0.18181818181818182,0.20483424751859092,1.0,0.20483424751859092
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3138,4005,0,0.2,0.18181818181818182,0.2895229882348575,1.0,0.2895229882348575
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3138,4005,0,0.2,0.18181818181818182,0.20483424751859092,1.0,0.20483424751859092
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3138,4005,0,0.2,0.18181818181818182,0.20483424751859092,1.0,0.20483424751859092
test_group_0045,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_average,mf,average,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_average,mf,average,3138,4005,0,0.1,0.09090909090909091,0.06625422345438904,1.0,0.06625422345438904
test_group_0045,homogeneous_cluster_0,mf_average,mf,average,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_least_misery,mf,least_misery,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3138,4005,0,0.1,0.09090909090909091,0.1100458831490401,1.0,0.1100458831490401
test_group_0045,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,159,204,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3138,4005,0,0.1,0.09090909090909091,0.06625422345438904,1.0,0.06625422345438904
test_group_0045,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,159,204,0,0.1,0.07692307692307693,0.07839826897867534,1.0,0.07839826897867534
test_group_0045,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,159,204,0,0.1,0.07692307692307693,0.08514311764162101,1.0,0.08514311764162101
test_group_0045,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,159,204,0,0.1,0.07692307692307693,0.09478836436955079,1.0,0.09478836436955079
test_group_0045,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,159,204,0,0.1,0.07692307692307693,0.08514311764162101,1.0,0.08514311764162101
test_group_0045,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,159,204,0,0.1,0.07692307692307693,0.07839826897867534,1.0,0.07839826897867534
test_group_0045,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3138,4005,0,0.0,0.0,0.0,0.0,0.0
test_group_0045,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3561,4557,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_average,mf,average,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_average,mf,average,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_average,mf,average,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_least_misery,mf,least_misery,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3233,4123,0,0.1,0.14285714285714285,0.07945707943276742,1.0,0.07945707943276742
test_group_0046,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3233,4123,0,0.1,0.14285714285714285,0.07945707943276742,1.0,0.07945707943276742
test_group_0046,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3233,4123,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1020,1296,0,0.0,0.0,0.0,0.0,0.0
test_group_0046,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3639,4659,0,0.0,0.0,0.0,0.0,0.0
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3819,4895,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,2241,2896,0,0.1,0.08333333333333333,0.1100458831490401,1.0,0.1100458831490401
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,1953,2517,0,0.0,0.0,0.0,0.0,0.0
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3819,4895,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,2241,2896,0,0.1,0.08333333333333333,0.1100458831490401,1.0,0.1100458831490401
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,1953,2517,0,0.0,0.0,0.0,0.0,0.0
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3819,4895,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,2241,2896,0,0.1,0.08333333333333333,0.09478836436955079,1.0,0.09478836436955079
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,1953,2517,0,0.0,0.0,0.0,0.0,0.0
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3819,4895,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,2241,2896,0,0.1,0.08333333333333333,0.1100458831490401,1.0,0.1100458831490401
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,1953,2517,0,0.0,0.0,0.0,0.0,0.0
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3819,4895,0,0.1,1.0,0.3333333333333333,1.0,0.3333333333333333
test_group_0047,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,2241,2896,0,0.1,0.08333333333333333,0.1100458831490401,1.0,0.1100458831490401
